borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1548,1320,R4,"305 E 85 ST, 8A",8A,10028.0,2008.0,2,R4,2450000,2022-06-03
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1548,1323,R4,"305 EAST 85TH STREET, 8D",8D,10028.0,2008.0,2,R4,2690000,2022-03-24
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1548,1332,R4,"305 EAST 85TH STREET, 11A",11A,10028.0,2008.0,2,R4,2450000,2022-07-20
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1550,1038,R4,"360 EAST 88TH STREET, 9C",9C,10128.0,1988.0,2,R4,837500,2023-01-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1550,1050,R4,"360 EAST 88TH STREET, 11C",11C,10128.0,1988.0,2,R4,1015000,2022-10-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1550,1088,R4,"360 EAST 88TH STREET, 21A",21A,10128.0,1988.0,2,R4,3200000,2022-12-09
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1550,1089,R4,"360 EAST 88TH STREET, 21B",21B,10128.0,1988.0,2,R4,3200000,2022-12-09
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1550,1095,R4,"360 EAST 88TH STREET, 22D",22D,10128.0,1988.0,2,R4,2100000,2022-03-28
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1550,1102,R4,"360 EAST 88TH STREET, 24C",24C,10128.0,1988.0,2,R4,1500000,2022-08-04
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1550,1128,R4,"360 EAST 88TH STREET, 31C",31C,10128.0,1988.0,2,R4,2443800,2023-01-11
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1550,1130,R4,"360 EAST 88TH STREET, 32B",32B,10128.0,1988.0,2,R4,1950000,2022-12-12
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1551,1130,R4,"360 EAST 89TH STREET, 11B",11B,10128.0,2015.0,2,R4,1750000,2022-05-09
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1551,1157,R4,"360 EAST 89TH STREET, 21B",21B,10128.0,2015.0,2,R4,2500000,2022-11-14
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1551,1159,R4,"360 EAST 89TH STREET, 22A",22A,10128.0,2015.0,2,R4,4312500,2022-07-12
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1005,R4,"1724 2ND AVENUE, 2FS",2FS,10128.0,1910.0,2,R4,0,2022-06-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1017,R4,"1724 2ND AVENUE, 5FS",5FS,10128.0,1910.0,2,R4,0,2022-06-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1019,R4,"1724 2ND AVENUE, 5RS",5RS,10128.0,1910.0,2,R4,0,2022-06-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1022,R4,"1724 2 AVENUE, 6RN",6RN,10128.0,1910.0,2,R4,615000,2022-10-19
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1026,R4,"1724 2ND AVENUE, 7RN",7RN,10128.0,1910.0,2,R4,0,2022-06-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1107,R4,"300 EAST 90TH STREET, 2D",2D,10128.0,1987.0,2,R4,780000,2022-07-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1120,R4,"300 EAST 90TH STREET, 6B",6B,10128.0,1987.0,2,R4,675000,2023-02-10
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1307,R4,"389 EAST 89TH STREET, 4A",4A,10128.0,2002.0,2,R4,1245000,2022-03-09
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1310,R4,"389 EAST 89TH STREET, 4E",4E,10128.0,2002.0,2,R4,1315000,2022-08-11
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1349,R4,"389 EAST 89TH STREET, 9E",9E,10128.0,2002.0,2,R4,0,2022-08-29
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1363,R4,"389 EAST 89TH STREET, 11G",11G,10128.0,2002.0,2,R4,2025000,2022-09-30
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1374,R4,"389 EAST 89TH STREET, 14F",14F,10128.0,2002.0,2,R4,1113000,2022-05-09
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1385,R4,"389 EAST 89TH STREET, 16E",16E,10128.0,2002.0,2,R4,990000,2022-11-29
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1395,R4,"389 EAST 89TH STREET, 18B",18B,10128.0,2002.0,2,R4,1195000,2022-06-09
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1399,R4,"389 EAST 89TH STREET, 18G",18G,10128.0,2002.0,2,R4,2300000,2022-08-05
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1400,R4,"389 EAST 89TH STREET, 19A",19A,10128.0,2002.0,2,R4,2825000,2022-05-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1405,R4,"389 E 89TH ST, 20B",20B,10128.0,2002.0,2,R4,1950000,2022-12-12
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1409,R4,"389 EAST 89TH STREET, 21B",21B,10128.0,2002.0,2,R4,0,2022-07-12
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1552,1453,R4,"389 EAST 89TH STREET, 32B",32B,10128.0,2002.0,2,R4,2635000,2022-03-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1554,1088,R4,"1760 SECOND AVENUE, 19C",19C,10128.0,,2,R4,1585000,2023-01-23
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1554,1107,R4,"1760 2 AVENUE, 23C",23C,10128.0,,2,R4,1595000,2022-05-03
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1554,1113,R4,"1760 2ND AVENUE, 24F",24F,10128.0,,2,R4,0,2022-06-06
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1154,R4,"300 EAST 93RD STREET, 15B",15B,10128.0,,2,R4,10,2022-07-06
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1156,R4,"300 EAST 93RD STREET, 17B",17B,10128.0,,2,R4,1385000,2022-09-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1185,R4,"300 EAST 93RD STREET, 6C",6C,10128.0,,2,R4,590000,2022-06-17
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1234,R4,"300 EAST 93RD STREET, 16D",16D,10128.0,,2,R4,1520000,2022-05-10
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1261,R4,"300 EAST 93RD STREET, 43D",43D,10128.0,,2,R4,0,2022-12-23
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1271,R4,"300 EAST 93RD STREET, 16E",16E,10128.0,,2,R4,1520000,2022-05-10
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1272,R4,"300 EAST 93RD STREET, 17E",17E,10128.0,,2,R4,1050000,2022-10-19
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1280,R4,"300 EAST 93RD STREET, 25E",25E,10128.0,,2,R4,0,2022-12-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1555,1306,R4,"300 EAST 93RD, 9F",9F,10128.0,,2,R4,720000,2022-03-30
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1003,R4,"302 EAST 96TH STREET, 302",302,10128.0,2017.0,2,R4,1221900,2022-05-16
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1006,R4,"302 EAST 96TH STREET, 402",402,10128.0,2017.0,2,R4,1290000,2022-06-09
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1015,R4,"302 EAST 96TH STREET, 702",702,10128.0,2017.0,2,R4,1322500,2022-09-20
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1016,R4,"302 EAST 96TH STREET, 703",703,10128.0,2017.0,2,R4,1850000,2022-07-11
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1018,R4,"302 EAST 96TH STREET, 802",802,10128.0,2017.0,2,R4,1388000,2023-02-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1025,R4,"302 EAST 96TH STREET, 1003",1003,10128.0,2017.0,2,R4,1900000,2022-12-08
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1028,R4,"302 EAST 96TH STREET, 1103",1103,10128.0,2017.0,2,R4,1950000,2022-07-26
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1040,R4,"302 EAST 96TH STREET, 1503",1503,10128.0,2017.0,2,R4,2175000,2022-07-11
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1558,1044,R4,"302 EAST 96TH STREET, PH3S",PH3S,10128.0,2017.0,2,R4,1875000,2022-10-21
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1004,R4,"450 EAST 83 STREET, 2C",2C,10028.0,2005.0,2,R4,999000,2023-01-30
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1007,R4,"450 EAST 83RD STREET, 2F",2F,10028.0,2005.0,2,R4,690000,2022-07-12
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1050,R4,"450 EAST 83RD STREET, 8B",8B,10028.0,2005.0,2,R4,1850000,2022-03-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1053,R4,"450 EAST 83RD STREET, 9A",9A,10028.0,2005.0,2,R4,0,2023-02-23
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1101,R4,"450 EAST 83RD STREET, 21B",21B,10028.0,2005.0,2,R4,0,2022-06-07
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1103,R4,"450 EAST 83RD STREET, 21D",21D,10028.0,2005.0,2,R4,0,2022-06-07
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1104,R4,"450 EAST 83RD STREET, 22A",22A,10028.0,2005.0,2,R4,2550000,2022-04-29
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1112,R4,"450 EAST 83RD STREET, 24A",24A,10028.0,2005.0,2,R4,2320000,2022-10-21
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1113,R4,"450 EAST 83RD STREET, 24B",24B,10028.0,2005.0,2,R4,5300000,2022-05-26
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1562,1121,R4,"450 EAST 83RD STREET, 26D",26D,10028.0,2005.0,2,R4,3500000,2022-04-25
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1564,1103,R4,"401 EAST 84TH STREET, 3A",3A,10028.0,1986.0,2,R4,1150000,2023-01-24
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1564,1118,R4,"401 EAST 84TH STREET, 6D",6D,10028.0,1986.0,2,R4,0,2022-04-27
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1564,1152,R4,"401 EAST 84TH STREET, 16B",16B,10028.0,1986.0,2,R4,1496000,2022-06-14
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1564,1172,R4,"401 EAST 84TH STREET, 23A",23A,10028.0,1986.0,2,R4,2500000,2022-07-14
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1564,1173,R4,"401 EAST 84TH STREET, 23B",23B,10028.0,1986.0,2,R4,2500000,2022-07-14
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1565,1014,R4,"420 EAST 86TH STREET, 2E",2E,10028.0,,2,R4,415000,2022-10-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1566,1014,R4,"455 EAST 86TH STREET, 16A",16A,10028.0,1986.0,2,R4,975000,2022-04-13
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1566,1100,R4,"455 EAST 86TH STREET, 10D",10D,10028.0,1986.0,2,R4,0,2022-06-03
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1566,1120,R4,"455 EAST 86TH STREET, 31D",31D,10028.0,1986.0,2,R4,0,2022-03-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1566,1137,R4,"455 EAST 86TH STREET, 18E",18E,10028.0,1986.0,2,R4,1650000,2023-02-10
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1015,R4,"402 EAST 90TH STREET, 3C",3C,10128.0,1910.0,2,R4,2855333,2022-06-07
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1018,R4,"402 EAST 90TH STREET, 3F",3F,10128.0,1910.0,2,R4,0,2022-04-19
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1022,R4,"402 EAST 90TH STREET, 4C",4C,10128.0,1910.0,2,R4,2855333,2022-06-07
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1025,R4,"402 EAST 90TH STREET, 4F",4F,10128.0,1910.0,2,R4,0,2022-03-23
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1027,R4,"402 EAST 90TH STREET, 5A",5A,10128.0,1910.0,2,R4,1433000,2022-08-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1035,R4,"402 EAST 90TH STREET, 6B",6B,10128.0,1910.0,2,R4,1550000,2022-06-27
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1257,R4,"401 EAST 89TH STREET, 12F",12F,10128.0,,2,R4,625000,2022-06-13
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1303,R4,"400 EAST 90TH STREET, 2B",2B,10128.0,1999.0,2,R4,712050,2022-06-01
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1308,R4,"400 EAST 90TH STREET, 3A",3A,10128.0,,2,R4,515000,2022-12-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1312,R4,"400 EAST 90TH STREET, 3E",3E,10128.0,,2,R4,1567000,2022-07-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1325,R4,"400 EAST 90TH STREET, 4I",4I,10128.0,,2,R4,585000,2022-08-01
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1328,R4,"400 EAST 90TH STREET, 5C",5C,10128.0,,2,R4,600000,2022-08-24
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1341,R4,"400 EAST 90TH STREET, 7A",7A,10128.0,,2,R4,720000,2022-07-06
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1343,R4,"400 EAST 90TH STREET, 7C",7C,10128.0,,2,R4,515000,2022-09-23
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1394,R4,"400 EAST 90TH STREET, 16F",16F,10128.0,,2,R4,0,2022-10-24
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1401,R4,"400 EAST 90TH STREET, 18A",18A,10128.0,,2,R4,750000,2023-02-16
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1402,R4,"400 EAST 90TH STREET, 18B",18B,10128.0,,2,R4,750000,2022-08-08
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1569,1410,R4,"400 EAST 90TH STREET, 19D",19D,10128.0,,2,R4,0,2022-06-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1576,1032,R4,"510 EAST 80TH STREET, 5E",5E,10075.0,1986.0,2,R4,787000,2022-04-25
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1576,1072,R4,"510 EAST 80TH STREET, 11C",11C,10075.0,1986.0,2,R4,0,2023-02-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1576,1084,R4,"510 EAST 80TH STREET, 14A",14A,10075.0,1986.0,2,R4,1250000,2022-08-08
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1005,R4,"520 EAST 81ST STREET, 1F",1F,10028.0,1964.0,2,R4,420000,2022-12-16
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1047,R4,"520 EAST 81ST STREET, 4J",4J,10028.0,,2,R4,460000,2022-12-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1099,R4,"520 EAST 81ST STREET, 8J",8J,10028.0,,2,R4,545000,2022-07-27
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1133,R4,"520 EAST 81ST STREET, 11D",11D,10028.0,,2,R4,560000,2022-04-11
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1207,R4,"525 EAST 80, 2B",2B,10075.0,1981.0,2,R4,1900000,2022-05-25
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1221,R4,"525 EAST 80TH STREET, 4F",4F,10075.0,1981.0,2,R4,3670000,2022-05-31
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1301,R4,"507 E 80 ST, 1F",1F,10075.0,1925.0,2,R4,780000,2022-05-03
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1312,R4,"507 EAST 80TH STREET, 6R",6R,10075.0,1925.0,2,R4,0,2022-09-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1402,R4,"20 EAST END AVENUE, T1",T1,10028.0,2014.0,2,R4,12000000,2022-06-07
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1403,R4,"20 EAST END AVENUE, T2",T2,10028.0,2014.0,2,R4,10750000,2022-03-11
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1407,R4,"20 EAST END AVENUE, 3D",3D,10028.0,2014.0,2,R4,0,2022-06-03
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1410,R4,"20 EAST END AVENUE, 4C",4C,10028.0,2014.0,2,R4,3990000,2022-05-25
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1577,1412,R4,"20 EAST END AVENUE, 5A",5A,10028.0,2014.0,2,R4,6070000,2022-07-12
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1006,R4,"52 EAST END AVENUE, 4A",4A,10028.0,1988.0,2,R4,2230000,2022-09-29
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1007,R4,"52 EAST END AVENUE, 4B",4B,10028.0,1988.0,2,R4,2230000,2022-09-29
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1014,R4,"52 EAST END AVENUE, 8A",8A,10028.0,1988.0,2,R4,779000,2022-09-09
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1074,R4,"52 EAST END AVENUE, 36A",36A,10028.0,1988.0,2,R4,3995995,2022-06-29
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1075,R4,"52 EAST END AVENUE, 36B",36B,10028.0,1988.0,2,R4,3995995,2022-06-29
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1126,R4,"50 EAST END AVENUE, 50-3B",50-3B,10028.0,1910.0,2,R4,0,2022-05-02
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1302,R4,"40 EAST END AVENUE, 3A",3A,10028.0,2017.0,2,R4,0,2022-08-08
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1317,R4,"40 EAST END AVENUE, 9B",9B,10028.0,2017.0,2,R4,4286629,2022-04-20
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1321,R4,"40 EAST END AVENUE, 11B",11B,10028.0,2017.0,2,R4,4566325,2022-05-11
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1322,R4,"40 EAST END AVENUE, 12A",12A,10028.0,2017.0,2,R4,5566660,2022-11-29
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1324,R4,"40 EAST END AVENUE, 14A",14A,10028.0,2017.0,2,R4,5974960,2022-04-19
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1578,1327,R4,"40 EAST END AVENUE, PH16",PH16,10028.0,2017.0,2,R4,10451714,2022-10-26
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1580,1010,R4,"90 EAST END AVENUE, 3A",3A,10028.0,,2,R4,5200000,2022-06-14
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1580,1019,R4,"90 EAST END AVENUE, 7A",7A,10028.0,,2,R4,7800000,2023-02-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1580,1026,R4,"90 EAST END AVENUE, 11B",11B,10028.0,,2,R4,3210000,2022-08-22
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1580,1028,R4,"90 EAST END AVENUE, 9A",9A,10028.0,,2,R4,5200000,2022-05-26
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1584,1005,R4,"170 EAST END AVENUE, STUO4",STUO4,10128.0,2005.0,2,R4,1375000,2023-01-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1584,1028,R4,"170 EAST END AVENUE, 3H",3H,10128.0,2005.0,2,R4,3420000,2022-03-15
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1584,1040,R4,"170 EAST END AVENUE, 4K",4K,10128.0,2005.0,2,R4,1375000,2023-01-18
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1584,1061,R4,"170 EAST END AVENUE, 7F",7F,10128.0,2005.0,2,R4,4000000,2022-12-05
1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS,2,1584,1072,R4,"170 EAST END AVENUE, 1011B",1011B,10128.0,2005.0,2,R4,10,2022-03-07
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1491,1305,R1,"27 EAST 79TH STREET, DUP7",DUP7,10075.0,2018.0,2,R1,8700000,2022-03-15
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1491,1308,R1,"27 EAST 79 STREET, PH",PH,10075.0,2018.0,2,R1,17763800,2022-04-27
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1495,1104,R1,"16 EAST 84TH STREET, 2B",2B,10028.0,1947.0,2,R1,0,2022-07-26
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1507,1102,R1,"3 EAST 95TH STREET, 2",2,10128.0,1920.0,2,R1,19987500,2023-01-31
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1512,1003,R1,"985 PARK AVENUE, 67",67,10028.0,,2,R1,10,2022-04-05
1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1555,1402,R1,"324 EAST 93RD STREET, 201",201,10128.0,2020.0,2,R1,2240150,2022-07-25
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS,2,1602,1020,R4,"65 EAST 96TH STREET, 5C",5C,10128.0,,2,R4,4350000,2022-05-16
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS,2,1602,1021,R4,"65 EAST 96TH STREET, 5D",5D,10128.0,,2,R4,4350000,2022-05-16
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS,2,1602,1037,R4,"65 EAST 96TH STREET, 9D",9D,10128.0,,2,R4,0,2022-05-03
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS,2,1602,1043,R4,"65 EAST 96TH STREET, 11B",11B,10128.0,,2,R4,2600000,2022-05-05
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS,2,1602,1049,R4,"65 EAST 96TH STREET, 14A",14A,10128.0,,2,R4,2200000,2022-09-29
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS,2,1607,1046,R4,"1200 FIFTH AVENUE, 12N",12N,10029.0,1928.0,2,R4,6175000,2023-02-23
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS,2,1607,1103,R4,"1212 5 AVENUE, 2A",2A,10029.0,1925.0,2,R4,4335000,2022-07-01
1,UPPER EAST SIDE (96-110),13 CONDOS - ELEVATOR APARTMENTS,2,1607,1113,R4,"1212 5 AVENUE, 4C",4C,10029.0,1925.0,2,R4,999000,2022-11-14
